"","logFC","logCPM","LR","PValue","FDR"
"Bra014302",-1.14745735512702,6.142927039002,22.1898259169999,2.46979110541161e-06,0.000415234391453516
"Bra003375",-0.908703392621523,3.99715498932687,22.1891934102087,2.47060489214666e-06,0.000415234391453516
"Bra010788",1.79467695507768,4.38572964885283,22.1728574776975,2.49171624347531e-06,0.000415874362470038
"Bra002220",-1.42940017444425,5.8371566886224,22.1344044858555,2.54212723414062e-06,0.000421361972036797
"Bra102732",-1.07540878882441,3.4574919370153,22.0958009995733,2.59376482372803e-06,0.000421867199407576
"Bra018347",-1.93500411884784,5.57258731792583,22.094668335132,2.59529570948797e-06,0.000421867199407576
"Bra020340",-0.98269185911246,5.44235376735294,22.0927916960832,2.59783413132734e-06,0.000421867199407576
"Bra021681",1.1454120140745,4.10677236283257,22.0323049044395,2.68099891077365e-06,0.000431268259224644
"Bra022717",0.973556550140784,5.26107530328161,22.0247205916319,2.69161350102757e-06,0.000431268259224644
"Bra003418",2.05802578931115,1.81253985367391,22.0077430833303,2.71552737593949e-06,0.000432218443399534
"Bra012833",1.31012183780339,3.80822509972154,21.9239737286519,2.83667933206309e-06,0.000448531257018449
"Bra101799",-1.51080459637915,2.26438759918078,21.8526322574019,2.94412446556676e-06,0.000462261100450512
"Bra001728",1.83680842591633,1.2431769501975,21.8410306688618,2.96197925727631e-06,0.000462261100450512
"Bra020993",-1.55233735827674,3.7040131368403,21.7556126166595,3.09682555996172e-06,0.000480187777471742
"Bra038949",1.25320109459725,4.89328370734287,21.6192413328437,3.3249944721858e-06,0.000511785798189587
"Bra003953",1.22396530441636,2.76551906841942,21.602377626537,3.35435753398585e-06,0.000511785798189587
"Bra010153",1.29125889794996,2.5633341308872,21.5965926528646,3.36449014371119e-06,0.000511785798189587
"Bra008038",1.36507041671839,3.92077161984705,21.566555025339,3.41759807796297e-06,0.000516594667960768
"Bra012805",-1.0833992322293,3.98952851036442,21.5504158371114,3.44647948145601e-06,0.00051770429910821
"Bra001484",0.852989617386272,5.31593121030039,21.4592181371316,3.61434278581481e-06,0.000539547295119709
"Bra029740",2.04507863054931,2.50281105236737,21.3040995033976,3.91892522630556e-06,0.000579673235836192
"Bra019246",3.37676458044044,3.26282766726855,21.2953103707895,3.93693455454611e-06,0.000579673235836192
"Bra024318",1.04757671597923,3.40443361731221,21.286293506785,3.95549682437944e-06,0.000579673235836192
"Bra003450",0.850946053968023,4.90389072715621,21.2717802275233,3.98555873209245e-06,0.000580538900406727
